year,depth,transect,replicate,number,biomass,species_level,phylum_order,area,totalsample_count,density_m2,yearly_temp_avg
2018,1,C,1,5,0.0019,Procladius spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,C,1,2,5e-5,Aulodrilus spp.,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,1,C,1,3,5e-5,Dero spp.,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,1,C,1,2,0.001,Stylaria lacustris,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,1,C,3,2,2e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,1,C,3,1,2e-4,Dicrotendipes spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,C,3,3,7e-4,Polypedilum spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,C,3,1,0.0017,Cladotanytarsus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,C,3,3,0.0031,Procladius spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,C,2,2,5e-5,Cladotanytarsus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,C,2,4,0.0012,Procladius spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,C,2,3,1e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,3,C,1,12,0.0046,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,3,C,2,2,0.001,Dicrotendipes spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,3,C,2,2,5e-5,Tanytarsus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,3,C,2,1,0.001,Coelotanypus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,3,C,2,1,0.001,Procladius spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,3,C,2,11,0.0026,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,3,C,3,3,0.001,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,3,C,3,1,5e-5,Cladopelma spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,3,C,3,1,5e-5,Polypedilum spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,3,C,3,1,7e-4,Procladius spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,C,1,1,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,5,C,1,3,1e-4,Aulodrilus spp.,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,5,C,1,1,5e-5,Dero spp.,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,5,C,1,1,0.0016,Unknown Nematoda,Nematoda,0.107,NA,NA,16.536027397260273
2018,5,C,2,1,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,5,C,2,10,5e-5,Aulodrilus spp.,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,C,1,1,2e-4,Aulodrilus spp.,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,C,2,17,0.0069,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,C,2,7,4e-4,Aulodrilus spp.,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,C,2,2,5e-5,Dero spp.,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,C,3,7,0.0015,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,10,C,1,1,5e-4,Procladius spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,3,A,2,3,0.0096,Amnicola limosa,Gastropoda,0.107,NA,NA,16.536027397260273
2018,3,A,2,1,5e-4,Procladius spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,3,A,2,38,0.0018,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,3,A,2,1,5e-5,Unknown Nematoda,Nematoda,0.107,NA,NA,16.536027397260273
2018,3,A,3,21,5e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,3,A,3,3,0.0024,Branchiura sowerbyi,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,3,A,3,1,7e-4,Unknown Nematoda,Nematoda,0.107,NA,NA,16.536027397260273
2018,3,A,3,2,0.0016,Procladius spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,A,1,12,4e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,5,A,1,1,4e-4,Aulodrilus spp.,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,5,A,1,6,3e-4,Dero spp.,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,5,A,1,1,8e-4,Stylaria lacustris,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,5,A,1,1,0.0027,Tribelos spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,A,1,2,5e-5,Tanytarsus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,A,1,1,8e-4,Procladius spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,A,2,24,0.0015,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,5,A,2,1,5e-5,Dero spp.,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,5,A,2,3,9e-4,Dicrotendipes spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,A,2,2,0.0014,Polypedilum spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,A,2,2,0.0067,Tribelos spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,A,2,2,0.0012,Procladius spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,A,3,1,5e-5,Polypedilum spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,A,3,1,0.0024,Tribelos spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,A,3,1,5e-5,Branchiura sowerbyi,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,A,1,2,3e-4,Cladotanytarsus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,A,1,1,2e-4,Tanytarsus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,A,1,7,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,A,2,1,0.0015,Dicrotendipes spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,A,2,1,0.0055,Glyptotendipes spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,A,2,4,3e-4,Cladotanytarsus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,A,2,2,5e-5,Tanytarsus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,A,2,5,0.002,Procladius spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,A,2,5,3e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,A,2,1,0.0014,Aulodrilus spp.,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,A,2,3,0.001,Dero spp.,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,A,3,1,5e-5,Cryptochironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,A,3,7,0.0024,Dicrotendipes spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,A,3,1,0.0029,Polypedilum spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,A,3,6,8e-4,Cladotanytarsus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,A,3,8,0.0018,Tanytarsus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,A,3,2,5e-5,Procladius spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,A,3,7,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,A,3,1,5e-5,Uncinais uncinata,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,10,A,3,1,0.0011,Procladius spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,B,1,1,0.0026,Dicrotendipes spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,B,1,2,0.0017,Glyptotendipes spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,B,1,9,0.0042,Polypedilum spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,B,1,5,5e-5,Paratendipes spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,C,3,1,0.0024,Caenis spp.,Ephemeroptera,0.107,NA,NA,16.536027397260273
2018,8,C,3,3,0.0026,Unknown Chironominae,Diptera,0.107,NA,NA,16.536027397260273
2018,8,C,3,2,0.0184,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,8,C,3,8,0.167,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,8,C,3,10,0.0024,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,C,3,104,0.0243,Polypedilum spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,C,3,7,0.0112,Procladius spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,C,3,1,1e-4,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.536027397260273
2018,8,C,2,1,0.0161,Marstonia lacustris,Gastropoda,0.107,NA,NA,16.536027397260273
2018,8,C,2,2,5e-5,Lyogyrus granum,Gastropoda,0.107,NA,NA,16.536027397260273
2018,8,C,2,3,0.0483,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,8,C,2,2,0.0035,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,8,C,2,25,0.0206,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.536027397260273
2018,8,C,2,1,5e-4,Orthotrichia spp.,Trichoptera,0.107,NA,NA,16.536027397260273
2018,8,C,2,5,0.0013,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,C,2,12,0.002,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,C,2,11,0.01,Procladius spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,C,2,77,0.0654,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,C,2,3,5e-4,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,8,C,1,12,0.025,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,8,C,1,1,0.0136,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,8,C,1,2,0.0062,Lyogyrus granum,Gastropoda,0.107,NA,NA,16.536027397260273
2018,8,C,1,1,0.0232,Oecetis spp.,Trichoptera,0.107,NA,NA,16.536027397260273
2018,8,C,1,1,0.0013,Caenis spp.,Ephemeroptera,0.107,NA,NA,16.536027397260273
2018,8,C,1,2,0.0056,Chaoborus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,C,1,1,1e-4,Unknown Nematoda,Nematoda,0.107,NA,NA,16.536027397260273
2018,8,C,1,20,0.018,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.536027397260273
2018,8,C,1,2,6e-4,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,8,C,1,13,0.0037,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,C,1,4,0.001,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,C,1,2,1e-4,Slavina appendiculata,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,C,1,87,0.064,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,C,1,25,0.001,Dicrotendipes spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,C,3,12,7e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,5,C,3,1,0.0019,Procladius spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,C,3,1,0.0045,Gyraulus spp.,Gastropoda,0.107,NA,NA,16.536027397260273
2018,5,C,3,8,0.0642,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,5,C,3,45,0.0452,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,C,3,14,6e-4,Dicrotendipes spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,C,2,3,0.0067,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,5,C,2,4,0.0496,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,5,C,2,1,0.0038,Lyogyrus granum,Gastropoda,0.107,NA,NA,16.536027397260273
2018,5,C,2,4,5e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,5,C,2,49,0.0492,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,C,1,3,0.0054,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,5,C,1,2,0.0227,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,5,C,1,1,0.0047,Gyraulus spp.,Gastropoda,0.107,NA,NA,16.536027397260273
2018,5,C,1,1,9e-4,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.536027397260273
2018,5,C,1,3,8e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,5,C,1,1,0.0058,Lyogyrus granum,Gastropoda,0.107,NA,NA,16.536027397260273
2018,5,C,1,40,0.0432,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,C,1,17,0.0017,Dicrotendipes spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,3,C,3,1,0.0031,Caenis spp.,Ephemeroptera,0.107,NA,NA,16.536027397260273
2018,3,C,3,4,4e-4,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.536027397260273
2018,3,C,3,8,0.0015,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,3,C,3,2,0.0049,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,3,C,3,2,2e-4,Unknown Nematoda,Nematoda,0.107,NA,NA,16.536027397260273
2018,3,C,3,1,7e-4,Orthotrichia spp.,Trichoptera,0.107,NA,NA,16.536027397260273
2018,3,C,3,25,0.0036,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,3,C,3,12,0.0018,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,3,C,3,7,0.0015,Aulodrilus pluriseta,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,3,C,2,3,0.032,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,3,C,2,1,0.0022,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,3,C,2,1,2e-4,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,3,C,2,2,4e-4,Hyalella spp.,Amphipoda,0.107,NA,NA,16.536027397260273
2018,3,C,2,3,0.0054,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.536027397260273
2018,3,C,2,1,0.0032,Oecetis spp.,Trichoptera,0.107,NA,NA,16.536027397260273
2018,3,C,2,1,5e-5,Unknown Nematoda,Nematoda,0.107,NA,NA,16.536027397260273
2018,3,C,2,4,0.0011,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,3,C,2,51,0.0347,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,3,C,1,2,0.0177,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,3,C,1,12,0.0047,Hyalella spp.,Amphipoda,0.107,NA,NA,16.536027397260273
2018,3,C,1,2,0.0012,Physa spp.,Gastropoda,0.107,NA,NA,16.536027397260273
2018,3,C,1,2,5e-4,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.536027397260273
2018,3,C,1,1,1e-4,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,3,C,1,35,0.0095,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,3,C,1,4,5e-5,Unknown Nematoda,Nematoda,0.107,NA,NA,16.536027397260273
2018,3,C,1,55,0.0388,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,3,C,1,33,0.0188,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,10,B,1,40,0.0607,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,10,B,1,2,7e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,1,C,1,5,0.0032,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,1,C,1,2,0.0019,Hyalella spp.,Amphipoda,0.107,NA,NA,16.536027397260273
2018,1,C,1,2,0.0069,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,1,C,1,3,0.0021,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,1,C,1,5,0.006,Gyraulus spp.,Gastropoda,0.107,NA,NA,16.536027397260273
2018,1,C,1,1,1e-4,Unknown Nematoda,Nematoda,0.107,NA,NA,16.536027397260273
2018,1,C,1,21,0.0116,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,1,C,1,20,0.0367,Cryptochironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,C,1,249,0.1675,Dicrotendipes spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,C,1,166,0.039,Polypedilum spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,C,2,2,0.0021,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,1,C,2,1,0.009,Gyraulus spp.,Gastropoda,0.107,NA,NA,16.536027397260273
2018,1,C,2,2,0.0016,Hyalella spp.,Amphipoda,0.107,NA,NA,16.536027397260273
2018,1,C,2,1,0.0082,Physa spp.,Gastropoda,0.107,NA,NA,16.536027397260273
2018,1,C,2,2,0.0012,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,1,C,2,1,4e-4,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.536027397260273
2018,1,C,2,18,0.0071,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,1,C,2,4,3e-4,Nais spp.,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,1,C,2,5,0.0074,Cryptochironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,C,3,3,0.0045,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,1,C,3,2,0.0014,Hyalella spp.,Amphipoda,0.107,NA,NA,16.536027397260273
2018,1,C,3,1,0.0033,Lyogyrus granum,Gastropoda,0.107,NA,NA,16.536027397260273
2018,1,C,3,1,3e-4,Physa spp.,Gastropoda,0.107,NA,NA,16.536027397260273
2018,1,C,3,5,0.0051,Gyraulus spp.,Gastropoda,0.107,NA,NA,16.536027397260273
2018,1,C,3,1,9e-4,Unknown Tricladida,Platyhelminthes,0.107,NA,NA,16.536027397260273
2018,1,C,3,9,0.0034,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,1,C,3,1,5e-5,Oecetis spp.,Trichoptera,0.107,NA,NA,16.536027397260273
2018,1,C,3,1,5e-5,Unknown Nematoda,Nematoda,0.107,NA,NA,16.536027397260273
2018,1,C,3,13,0.013,Cryptochironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,C,3,196,0.1347,Dicrotendipes spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,C,3,32,0.0012,Nais spp.,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,1,B,1,6,0.046,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,1,B,1,2,0.0037,Hyalella spp.,Amphipoda,0.107,NA,NA,16.536027397260273
2018,1,B,1,10,0.0051,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,1,B,1,8,1e-4,Unknown Nematoda,Nematoda,0.107,NA,NA,16.536027397260273
2018,1,B,1,1,7e-4,Dubiraphia spp.,Coleoptera,0.107,NA,NA,16.536027397260273
2018,1,B,1,1,8e-4,Caenis spp.,Ephemeroptera,0.107,NA,NA,16.536027397260273
2018,1,B,1,4,0.0285,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,1,B,1,55,0.0196,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,1,B,1,41,0.0028,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,1,B,1,16,0.0158,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,B,1,2,0.0026,Cryptochironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,B,2,5,0.0026,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,1,B,2,2,0.0154,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,1,B,2,1,0.0111,Promenetus exacuous,Gastropoda,0.107,NA,NA,16.536027397260273
2018,1,B,2,22,6e-4,Unknown Nematoda,Nematoda,0.107,NA,NA,16.536027397260273
2018,1,B,2,129,0.0621,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,1,B,2,54,0.0099,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,1,B,2,23,0.017,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,B,2,4,0.0027,Cryptochironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,B,3,2,0.0098,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,1,B,3,2,5e-5,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,1,B,3,1,9e-4,Caecidotea spp.,Isopoda,0.107,NA,NA,16.536027397260273
2018,1,B,3,1,5e-5,Unknown Nematoda,Nematoda,0.107,NA,NA,16.536027397260273
2018,1,B,3,7,0.0085,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,B,3,9,0.0066,Dicrotendipes spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,B,3,20,0.0039,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,3,B,1,1,4e-4,Caecidotea spp.,Isopoda,0.107,NA,NA,16.536027397260273
2018,3,B,1,1,3e-4,Oecetis spp.,Trichoptera,0.107,NA,NA,16.536027397260273
2018,3,B,1,1,5e-5,Unknown Nematoda,Nematoda,0.107,NA,NA,16.536027397260273
2018,3,B,1,1,1e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,3,B,1,79,0.0463,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,3,B,2,1,7e-4,Oecetis spp.,Trichoptera,0.107,NA,NA,16.536027397260273
2018,3,B,2,117,0.0797,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,3,B,3,2,0.0106,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,3,B,3,1,5e-5,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,3,B,3,1,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,3,B,3,87,0.0635,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,B,1,1,0.002,Promenetus exacuous,Gastropoda,0.107,NA,NA,16.536027397260273
2018,5,B,1,1,0.0037,Pisidium spp.,Bivalvia,0.107,NA,NA,16.536027397260273
2018,5,B,1,18,0.003,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,5,B,1,93,0.0449,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,B,2,25,0.0069,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,5,B,2,10,0.0014,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,5,B,2,118,0.0372,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,5,B,3,13,0.005,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,5,B,3,6,5e-5,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,5,B,3,81,0.0507,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,B,1,1,1e-4,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
2018,8,B,1,1,3e-4,Unknown unknown,unknown,0.107,NA,NA,16.536027397260273
2018,8,B,1,1,6e-4,Aulodrilus pigueti,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,B,1,1,5e-5,Aulodrilus pluriseta,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,B,1,1,0.0037,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,B,1,8,0.001,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,B,2,4,0.0031,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,B,2,1,0.0025,Chaoborus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,B,2,15,0.0301,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,8,B,3,2,4e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,8,B,3,4,0.0018,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,10,B,2,2,4e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,10,B,2,41,0.142,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,10,B,3,3,0.0017,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,10,B,3,4,8e-4,Unknown Tubificinae,Oligochaeta,0.107,NA,NA,16.536027397260273
2018,10,B,3,1,4e-4,Unknown Nematoda,Nematoda,0.107,NA,NA,16.536027397260273
2018,10,B,3,53,0.041,Chironomus spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,A,1,612,0.9575,Physa spp.,Gastropoda,0.107,NA,NA,16.536027397260273
2018,1,A,1,3,0.0273,Coenagion/Enallagma spp.,Odonata,0.107,NA,NA,16.536027397260273
2018,1,A,1,13,0.0536,Valvata tricarinata,Gastropoda,0.107,NA,NA,16.536027397260273
2018,1,A,1,1,0.0134,Orconectes spp.,Decapoda,0.107,NA,NA,16.536027397260273
2018,1,A,1,6,0.0114,Gyraulus spp.,Gastropoda,0.107,NA,NA,16.536027397260273
2018,1,A,1,14,0.0418,Caenis spp.,Ephemeroptera,0.107,NA,NA,16.536027397260273
2018,1,A,1,14,0.0341,Ectopria spp.,Coleoptera,0.107,NA,NA,16.536027397260273
2018,1,A,1,6,0.0024,Bezzia spp.,Diptera,0.107,NA,NA,16.536027397260273
2018,1,A,1,1,0.0016,Unknown Ceratopogoninae,Diptera,0.107,NA,NA,16.536027397260273
2018,1,A,1,3,0.0088,Lyogyrus granum,Gastropoda,0.107,NA,NA,16.536027397260273
2018,1,A,1,2,5e-4,Dubiraphia spp.,Coleoptera,0.107,NA,NA,16.536027397260273
2018,1,A,1,9,0.0077,Stenelmis spp.,Coleoptera,0.107,NA,NA,16.536027397260273
2018,1,A,1,1,0.001,Hydroptila spp.,Trichoptera,0.107,NA,NA,16.536027397260273
2018,1,A,1,2,0.0093,Gloiobdella elongata,Hirudinea,0.107,NA,NA,16.536027397260273
2018,1,A,1,1,0.0255,Helobdella stagnalis,Hirudinea,0.107,NA,NA,16.536027397260273
2018,1,A,1,12,0.0016,Unknown Trombidiformes,Trombidiformes,0.107,NA,NA,16.536027397260273
